ingredient_name,cas,smiles_canonical,mw,logp,tpsa,hbd,hba,toxicity_mean,toxicity_std,toxicity_q95,toxicity_lo95,toxicity_hi95,permeability_mean,permeability_std,permeability_q95,permeability_lo95,permeability_hi95,iri_mean,iri_std,iri_q95,iri_lo95,iri_hi95,pareto,composite_score,chemberta_toxicity_mean,chemberta_toxicity_std,chemberta_permeability_mean,chemberta_permeability_std,chemberta_iri_mean,chemberta_iri_std,rf_toxicity_mean,rf_toxicity_std,rf_permeability_mean,rf_permeability_std,rf_iri_mean,rf_iri_std
EDETIC ACID,60004.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,292.244,-2.0711999999999957,155.68,4,6,56.09760284423828,1.209962160472198,61.101409408569246,-5.003806564330965,117.19901225280752,17.733907318115236,0.4545568124958362,42.27190872192383,-24.538001403808593,60.005816040039065,48.46377334594727,1.2716511286885082,47.490009947421136,0.9737633985261313,95.9537832933684,False,0.3296164309355932,56.09760284423828,1.209962160472198,17.733907318115236,0.4545568124958362,48.46377334594727,1.2716511286885082,62.578,0.7370047489670588,12.896699999999989,0.8313789162589981,59.45508317460311,1.006937725345922
ERYTHORBIC ACID,89656.0,O=C1O[C@H]([C@H](O)CO)C(O)=C1O,176.124,-1.4073999999999995,107.22,4,6,48.813967895507815,1.30248284082942,61.101409408569246,-12.287441513061433,109.91537730407704,23.526446533203124,0.7153321540300651,42.27190872192383,-18.745462188720705,65.79835525512695,64.27430877685546,1.1449427548779445,47.490009947421136,16.784298829434327,111.7643187242766,True,0.3920576312984283,48.813967895507815,1.30248284082942,23.526446533203124,0.7153321540300651,64.27430877685546,1.1449427548779445,57.14344444444444,0.6340954673614945,12.364139999999997,1.0270547118175575,63.28955170274162,0.8230233200981155
ETHYL ACETATE,141786.0,CCOC(C)=O,88.106,0.5694,26.3,0,2,61.91365356445313,2.455189166171333,61.101409408569246,0.8122441558838815,123.01506297302237,25.2761531829834,0.6073382554167013,42.27190872192383,-16.99575553894043,67.54806190490723,52.4409423828125,0.5854008193815509,47.490009947421136,4.9509324353913655,99.93095233023364,False,0.3834689938487904,61.91365356445313,2.455189166171333,25.2761531829834,0.6073382554167013,52.4409423828125,0.5854008193815509,68.20933333333333,1.9666942370948859,23.630173333333246,0.35654584009476104,63.8389115873015,0.509858904939158
ETHYL BUTYRATE,105544.0,CCCC(=O)OCC,116.15999999999998,1.3496,26.3,0,2,66.89941482543945,2.8469358015176667,61.101409408569246,5.798005416870204,128.0008242340087,24.09545021057129,0.8515139493311754,42.27190872192383,-18.17645851135254,66.36735893249512,45.03294982910156,1.0715664416865205,47.490009947421136,-2.457060118319575,92.5229597765227,False,0.320573503266532,66.89941482543945,2.8469358015176667,24.09545021057129,0.8515139493311754,45.03294982910156,1.0715664416865205,67.85199999999999,1.3465016400534637,23.501346666666592,0.5164004751697449,56.20455698412686,1.0181970753602725
ETHYL MALTOL,4940118.0,CCc1occc(=O)c1O,140.13799999999998,0.9078,50.44,1,3,60.09827423095703,1.6395243297911035,61.101409408569246,-1.003135177612215,121.19968363952628,25.561225509643556,0.7118655820332436,42.27190872192383,-16.710683212280273,67.83313423156739,44.10405807495117,1.4692907576810266,47.490009947421136,-3.385951872469967,91.59406802237233,False,0.4485691371425028,60.09827423095703,1.6395243297911035,25.561225509643556,0.7118655820332436,44.10405807495117,1.4692907576810266,67.742,1.569780451740518,22.056353333333274,0.7496877370093562,37.29695145502642,0.30932641607076183
ETHYLENE GLYCOL,107211.0,OCCO,62.068000000000005,-1.029,40.46,2,2,33.96122283935547,1.010039257213628,61.101409408569246,-27.140186569213775,95.06263224792472,14.82756118774414,0.5059936579053259,42.27190872192383,-27.444347534179688,57.099469909667974,60.7356674194336,1.5972377911266606,47.490009947421136,13.24565747201246,108.22567736685474,True,0.3870201737408526,33.96122283935547,1.010039257213628,14.82756118774414,0.5059936579053259,60.7356674194336,1.5972377911266606,12.397333333333334,0.3112355306766178,18.167353333333185,0.28544970010299375,72.21744997354503,0.7706206684574911
ETHYLENE GLYCOL MONOETHYL ETHER,110805.0,CCOCCO,90.122,0.0152,29.46,1,2,59.36121520996094,2.26479401871108,61.101409408569246,-1.7401941986083074,120.4626246185302,24.35401382446289,0.5130673806919532,42.27190872192383,-17.91789489746094,66.62592254638672,62.64874496459961,0.492806590619107,47.490009947421136,15.158735017178472,110.13875491202074,False,0.3319822216486448,59.36121520996094,2.26479401871108,24.35401382446289,0.5130673806919532,62.64874496459961,0.492806590619107,47.327333333333335,0.33040312078160533,21.479913333333275,0.4253651044560385,62.620882886002825,0.133073037569057
ETHYLENEDIAMINE,107153.0,NCCN,60.09999999999999,-1.0962,52.04,2,2,55.64023971557617,1.0921951475454683,61.101409408569246,-5.461169692993074,116.74164912414544,29.08812484741211,1.1474313829085634,42.27190872192383,-13.183783874511718,71.36003356933594,70.79867553710938,0.9741292969876936,47.490009947421136,23.30866558968824,118.2886854845305,False,0.3751281594999405,55.64023971557617,1.0921951475454683,29.08812484741211,1.1474313829085634,70.79867553710938,0.9741292969876936,45.73444444444444,2.1725136377415066,22.362286666666602,0.7498617199339074,73.77498023809527,0.44690586203435684
FATTY ACID ESTERS,,O=CO,46.025,-0.2991999999999999,37.3,1,1,34.588462829589844,1.4474785698785368,61.101409408569246,-26.512946578979403,95.6898722381591,21.109579467773436,0.7881443466727551,42.27190872192383,-21.162329254150393,63.381488189697265,62.00183792114258,2.643616646294717,47.490009947421136,14.511827973721443,109.49184786856372,True,0.4384159905629,34.588462829589844,1.4474785698785368,21.109579467773436,0.7881443466727551,62.00183792114258,2.643616646294717,59.29244444444445,0.30863634760301395,33.51021333333336,0.222771109038452,70.4656563482814,0.724709848081742
FRUCTOSE,6347019.0,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,180.156,-3.2198,110.38,5,6,51.77325820922851,2.3963086305370513,61.101409408569246,-9.32815119934073,112.87466761779775,23.64600524902344,0.6620563277756354,42.27190872192383,-18.62590347290039,65.91791397094727,81.87904663085938,1.7108502209079377,47.490009947421136,34.38903668343824,129.36905657828052,False,0.203824309515216,51.77325820922851,2.3963086305370513,23.64600524902344,0.6620563277756354,81.87904663085938,1.7108502209079377,54.33111111111111,0.7419774047340026,10.961060000000018,0.7593501532231304,69.45997529100526,0.3499660196200197
FUMARIC ACID,623158974.0,O=C(O)/C=C/C(=O)O,116.072,-0.2881999999999998,74.6,2,2,52.24368896484375,0.6941395977876511,61.101409408569246,-8.857720443725498,113.345098373413,19.43043441772461,0.6956457828503813,42.27190872192383,-22.84147430419922,61.702343139648434,49.90549240112305,1.316669709098209,47.490009947421136,2.4154824537019124,97.39550234854418,False,0.3848256753185388,52.24368896484375,0.6941395977876511,19.43043441772461,0.6956457828503813,49.90549240112305,1.316669709098209,61.75111111111111,0.27638102166357553,23.432019999999927,0.9179320985780959,68.2724335705036,0.38136973103456523
GALACTOSE,19217073.0,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,180.156,-3.2214000000000005,110.38,5,6,52.326114654541016,2.2408170144751156,61.101409408569246,-8.77529475402823,113.42752406311028,24.257975769042968,0.8032222027025493,42.27190872192383,-18.01393295288086,66.5298844909668,80.04337463378906,1.78254055908168,47.490009947421136,32.55336468636792,127.5333845812102,False,0.2151122653378117,52.326114654541016,2.2408170144751156,24.257975769042968,0.8032222027025493,80.04337463378906,1.78254055908168,54.33377777777778,0.6932449373849602,10.245960000000032,0.6488104678563666,77.69658575036082,0.05099557047273812
GALACTOSE MONOHYDRATE,64490911.0,O.O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,198.171,-4.203499999999998,149.72,5,6,52.553289794921874,0.641890130856046,61.101409408569246,-8.548119613647373,113.65469920349112,24.046126937866212,0.5666023535515519,42.27190872192383,-18.225781784057617,66.31803565979004,70.88714141845703,1.1457951018139765,47.490009947421136,23.397131471035895,118.37715136587818,False,0.3471446497785529,52.553289794921874,0.641890130856046,24.046126937866212,0.5666023535515519,70.88714141845703,1.1457951018139765,56.52633333333333,1.609219755727048,15.873753333333292,1.2697747044609435,73.76340869556371,0.3432838736014672
GENTISIC ACID,490799.0,O=C(O)c1cc(O)ccc1O,154.12099999999998,0.7959999999999998,77.76,3,3,48.902425384521486,0.4352855681435315,61.101409408569246,-12.19898402404776,110.00383479309072,21.91873245239258,0.6154936156885147,42.27190872192383,-20.35317626953125,64.19064117431641,46.564518737792966,1.29156910758624,47.490009947421136,-0.92549120962817,94.05452868521412,True,0.504333121929088,48.902425384521486,0.4352855681435315,21.91873245239258,0.6154936156885147,46.564518737792966,1.29156910758624,64.40577777777777,2.6710264545652906,19.128566666666618,0.7543494937729736,34.603727619047646,0.42740927291566655
GLUCONIC ACID,526954.0,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,196.155,-3.4931000000000005,138.45000000000002,6,6,50.10865783691406,0.651315664668414,61.101409408569246,-10.992751571655184,111.21006724548332,24.285570907592778,0.5935930063130657,42.27190872192383,-17.986337814331055,66.5574796295166,68.76395874023437,0.9214889363611184,47.490009947421136,21.273948792813236,116.25396868765552,True,0.3952337865547957,50.10865783691406,0.651315664668414,24.285570907592778,0.5935930063130657,68.76395874023437,0.9214889363611184,55.24166666666667,1.4166967055638828,12.470740000000001,0.8979136154441556,68.5327533333333,0.44740308276394947
GLUCONOLACTONE,90802.0,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,178.14,-3.0132000000000008,107.22,4,6,52.1592529296875,1.906162358133088,61.101409408569246,-8.94215647888175,113.26066233825674,24.666029357910155,0.8155191939284053,42.27190872192383,-17.605879364013674,66.93793807983398,75.75277404785156,1.5313179919461797,47.490009947421136,28.262764100430424,123.2427839952727,False,0.2699355594405709,52.1592529296875,1.906162358133088,24.666029357910155,0.8155191939284053,75.75277404785156,1.5313179919461797,54.601111111111116,0.816177419588973,11.192413333333363,0.867327363392211,74.18880047619051,0.47257346635531994
GLUTARAL,111308.0,O=CCCCC=O,100.117,0.5545,34.14,0,2,50.41825637817383,1.6323370638509405,61.101409408569246,-10.683153030395417,111.51966578674308,19.197509384155275,0.8538023397567824,42.27190872192383,-23.07439933776855,61.469418106079104,45.093771362304686,1.0237700357723036,47.490009947421136,-2.39623858511645,92.58378130972582,True,0.4067659515934728,50.41825637817383,1.6323370638509405,19.197509384155275,0.8538023397567824,45.093771362304686,1.0237700357723036,57.79866666666667,0.5290654233856349,26.48041999999997,0.9983260747204233,64.38005058108554,0.9049147640901847
GLYCERIN,56815.0,OCC(O)CO,92.094,-1.6681,60.69,3,3,42.308353424072266,1.1719716257378354,61.101409408569246,-18.79305598449698,103.40976283264152,16.62838363647461,0.2905310271008595,42.27190872192383,-25.64352508544922,58.90029235839844,64.09737625122071,1.261030210005651,47.490009947421136,16.607366303799573,111.58738619864184,False,0.3432272591198405,42.308353424072266,1.1719716257378354,16.62838363647461,0.2905310271008595,64.09737625122071,1.261030210005651,50.3861111111111,1.1457975496095958,9.046160000000004,0.40249274511058025,73.21358399470904,1.2027555653542763
GLYCERYL MONOCAPRYLATE,26402266.0,CCCCCCCC(=O)OCC(O)CO,218.293,1.2433,66.76,2,4,64.18137054443359,1.027305763567525,61.101409408569246,3.0799611358643446,125.28277995300284,23.384833908081056,0.5701399710771909,42.27190872192383,-18.887074813842773,65.65674263000489,39.24948577880859,1.215199749941535,47.490009947421136,-8.240524168612545,86.73949572622973,False,0.4308703844446275,64.18137054443359,1.027305763567525,23.384833908081056,0.5701399710771909,39.24948577880859,1.215199749941535,65.50466666666667,0.7366687782775165,16.764806666666658,0.9468927037186254,46.84714888888876,1.6847260085684286
GLYCERYL MONOCITRATE,36291324.0,O=C(O)CC(O)(CC(=O)OCC(O)CO)C(=O)O,266.20199999999994,-2.4366999999999996,161.59,5,7,53.03980255126953,0.603839450966722,61.101409408569246,-8.061606857299715,114.14121195983878,20.292604064941408,0.6217573136127427,42.27190872192383,-21.97930465698242,62.56451278686524,47.75328063964844,0.6617887108978241,47.490009947421136,0.2632706922273016,95.24329058706957,False,0.4381539233783119,53.03980255126953,0.603839450966722,20.292604064941408,0.6217573136127427,47.75328063964844,0.6617887108978241,62.98,1.0200705857929615,9.905866666666682,0.5596710415552543,59.49142777777777,0.6703104175536364
GLYCINE,56406.0,NCC(=O)O,75.067,-0.9703,63.32000000000001,2,2,49.96792984008789,1.7422534813261958,61.101409408569246,-11.133479568481356,111.06933924865714,23.035554885864254,1.0321487736881825,42.27190872192383,-19.23635383605957,65.3074636077881,65.47965698242187,1.173113807004629,47.490009947421136,17.989647035000736,112.96966692984302,False,0.328210110820296,49.96792984008789,1.7422534813261958,23.035554885864254,1.0321487736881825,65.47965698242187,1.173113807004629,52.44244444444445,1.8117594749474124,21.037799999999915,0.6038394780071956,88.13057333333309,0.2862732017703369
HEXYLENE GLYCOL,107415.0,CC(O)CC(C)(C)O,118.176,0.5282,40.46,2,2,68.7087646484375,0.8254246964330157,61.101409408569246,7.607355239868248,129.81017405700675,27.415933227539064,0.4654603816243278,42.27190872192383,-14.855975494384763,69.6878419494629,50.28527603149414,1.6086219111370714,47.490009947421136,2.795266084073006,97.77528597891528,True,0.3938900309762393,68.7087646484375,0.8254246964330157,27.415933227539064,0.4654603816243278,50.28527603149414,1.6086219111370714,84.33866666666667,0.4823396682375989,29.21866666666665,0.43645778332184604,56.598576825396854,1.2063355682397165
HISTIDINE,71001.0,N[C@@H](Cc1cnc[nH]1)C(=O)O,155.15699999999998,-0.6359000000000001,92.0,3,3,56.33181228637695,0.7444421695641935,61.101409408569246,-4.769597122192295,117.4332216949462,26.06010208129883,0.4117253846033854,42.27190872192383,-16.211806640625,68.33201080322266,48.15137786865235,0.8527058431942505,47.490009947421136,0.6613679212312107,95.64138781607348,True,0.5290697369305709,56.33181228637695,0.7444421695641935,26.06010208129883,0.4117253846033854,48.15137786865235,0.8527058431942505,63.70344444444444,1.4853110993082879,17.167686666666643,1.112487814505046,66.69923333333331,0.35916160089235327
HYPROMELLOSE ACETATE SUCCINATE 06081224 (3 MPA.S),71138971.0,CC(=O)O.CC(O)CO.CO.O=C(O)CCC(=O)O,286.277,-1.0052999999999992,172.58999999999995,6,6,61.72467727661133,1.365016634726648,61.101409408569246,0.6232678680420847,122.82608668518056,21.759683227539064,0.6330651168445658,42.27190872192383,-20.512225494384765,64.0315919494629,51.71351623535156,0.7668565858729406,47.490009947421136,4.223506287930427,99.20352618277268,False,0.3355969604661022,61.72467727661133,1.365016634726648,21.759683227539064,0.6330651168445658,51.71351623535156,0.7668565858729406,51.342999999999996,1.92102281784123,16.803246666666663,0.9089172976434982,62.466838888888866,1.2555712138757777
ISOLEUCINE,73325.0,CC[C@H](C)[C@H](N)C(=O)O,131.175,0.4443999999999999,63.32000000000001,2,2,62.23531723022461,1.5775797483619354,61.101409408569246,1.133907821655363,123.33672663879386,27.23863220214844,0.6771933363889479,42.27190872192383,-15.033276519775391,69.51054092407227,52.52548828125,0.9407018368745564,47.490009947421136,5.035478333828863,100.01549822867112,True,0.4247303257996421,62.23531723022461,1.5775797483619354,27.23863220214844,0.6771933363889479,52.52548828125,0.9407018368745564,68.94466666666666,0.8053427151771401,25.193786666666593,0.758977218161984,30.806437619047617,0.5184419728776422
ISOMALT,64519820.0,OCC(O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,344.313,-5.761199999999992,200.52999999999997,9,11,56.57934112548829,1.5551782825272449,61.101409408569246,-4.522068283080962,117.68075053405752,25.719405364990234,0.8494104506380971,42.27190872192383,-16.552503356933595,67.99131408691406,71.39582214355468,0.8053569792435445,47.490009947421136,23.905812196133542,118.8858320909758,False,0.3083509199717686,56.57934112548829,1.5551782825272449,25.719405364990234,0.8494104506380971,71.39582214355468,0.8053569792435445,59.907999999999994,0.5463185883712908,7.854906666666719,0.5055755271854929,70.49190256613734,0.3121470315761112
ISOPROPYL ALCOHOL,67630.0,CC(C)O,60.096,0.3871,20.23,1,1,60.89740219116211,2.535470762843757,61.101409408569246,-0.2040072174071383,121.99881159973135,30.249272537231445,0.6396741742673893,42.27190872192383,-12.022636184692384,72.52118125915527,64.81616287231445,1.4680439463573531,47.490009947421136,17.326152924893314,112.3061728197356,True,0.3778303937902811,60.89740219116211,2.535470762843757,30.249272537231445,0.6396741742673893,64.81616287231445,1.4680439463573531,55.758,1.1809589323935004,29.02787999999998,0.03938521888560433,64.37365682539688,0.7468991560911002
LACTIC ACID,,CC(O)C(=O)O,90.078,-0.5482,57.53,2,2,60.37168655395508,0.971288961104979,61.101409408569246,-0.7297228546141667,121.47309596252433,27.9269775390625,0.8917319711748013,42.27190872192383,-14.34493118286133,70.19888626098633,59.87312393188476,0.6908979996560435,47.490009947421136,12.383113984463629,107.3631338793059,False,0.4121799850776557,60.37168655395508,0.971288961104979,27.9269775390625,0.8917319711748013,59.87312393188476,0.6908979996560435,63.349333333333334,1.1946484373609216,26.19025333333325,0.5740488797616115,73.30001555555579,0.3683843334258124
"LACTIC ACID, L-",79334.0,C[C@H](O)C(=O)O,90.078,-0.5482,57.53,2,2,60.37168655395508,0.971288961104979,61.101409408569246,-0.7297228546141667,121.47309596252433,27.9269775390625,0.8917319711748013,42.27190872192383,-14.34493118286133,70.19888626098633,59.87312393188476,0.6908979996560435,47.490009947421136,12.383113984463629,107.3631338793059,False,0.4121799850776557,60.37168655395508,0.971288961104979,27.9269775390625,0.8917319711748013,59.87312393188476,0.6908979996560435,63.349333333333334,1.1946484373609216,26.19025333333325,0.5740488797616115,73.30001555555579,0.3683843334258124
LEUCINE,61905.0,CC(C)C[C@H](N)C(=O)O,131.175,0.4443999999999999,63.32000000000001,2,2,63.03947067260742,1.1325749102367244,61.101409408569246,1.9380612640381756,124.14088008117668,25.95580711364746,0.5255824547891776,42.27190872192383,-16.31610160827637,68.22771583557129,51.09563674926758,0.7682101576912953,47.490009947421136,3.605626801846441,98.58564669668873,False,0.4273319739207592,63.03947067260742,1.1325749102367244,25.95580711364746,0.5255824547891776,51.09563674926758,0.7682101576912953,70.32600000000001,0.6867799259345487,24.636766666666603,0.8204751991105835,49.605063333333106,0.6692760519314039
LEVULINIC ACID,123762.0,CC(=O)CCC(=O)O,116.116,0.4402,54.370000000000005,1,2,61.08336486816406,1.7588364177438205,61.101409408569246,-0.0180445404051852,122.18477427673332,23.187210083007812,0.6502225178440602,42.27190872192383,-19.084698638916016,65.45911880493165,46.824388122558595,0.8483923962621105,47.490009947421136,-0.6656218248625407,94.31439806997972,False,0.3922912598825367,61.08336486816406,1.7588364177438205,23.187210083007812,0.6502225178440602,46.824388122558595,0.8483923962621105,65.20466666666668,1.0148422975462197,19.9815466666666,0.4261804570314647,66.28457973544958,1.1204590782822956
LYSINE,56871.0,NCCCC[C@H](N)C(=O)O,146.19,-0.4726999999999995,89.34,3,3,60.763712310791014,0.7533982789408117,61.101409408569246,-0.3376970977782321,121.86512171936026,27.24210891723633,0.7770249693686471,42.27190872192383,-15.0297998046875,69.51401763916016,56.58882293701172,0.3023370316887023,47.490009947421136,9.098812989590584,104.07883288443286,True,0.4428281002553494,60.763712310791014,0.7533982789408117,27.24210891723633,0.7770249693686471,56.58882293701172,0.3023370316887023,61.803,1.8042673489997718,17.35899999999997,1.272418032042402,61.09460222222183,0.5626046016410317
LYSINE ACETATE,57282492.0,CC(=O)O.NCCCC[C@H](N)C(=O)O,206.242,-0.3818000000000002,126.64,4,4,61.8855094909668,1.191154550006294,61.101409408569246,0.7841000823975506,122.98691889953604,24.744032669067384,0.5090698422374955,42.27190872192383,-17.527876052856445,67.01594139099122,51.42462005615234,0.2902916839510125,47.490009947421136,3.9346101087312064,98.91463000357348,False,0.4259258836965919,61.8855094909668,1.191154550006294,24.744032669067384,0.5090698422374955,51.42462005615234,0.2902916839510125,68.22833333333334,1.7210664006817236,17.82403999999997,1.1100857620922697,60.766621111110794,0.4496833490384879
LYSINE MONOHYDRATE,39665128.0,NCCCC[C@H](N)C(=O)O.O,164.20499999999998,-1.297399999999999,120.84,3,3,59.71630020141602,0.7313607930904348,61.101409408569246,-1.3851092071532278,120.81770960998526,27.231678771972657,0.7033689689855324,42.27190872192383,-15.040229949951172,69.50358749389649,57.60341873168945,0.6320884336906116,47.490009947421136,10.113408784268316,105.0934286791106,True,0.4410625916936629,59.71630020141602,0.7313607930904348,27.231678771972657,0.7033689689855324,57.60341873168945,0.6320884336906116,59.339,1.5550384775518138,15.770246666666646,1.1489477650248283,60.71966666666634,0.1907022868824993
MALEIC ACID,110167.0,O=C(O)/C=C\C(=O)O,116.072,-0.2881999999999998,74.6,2,2,52.59751663208008,0.6988986741692131,61.101409408569246,-8.503892776489167,113.69892604064933,19.472152328491212,0.7333332687417002,42.27190872192383,-22.799756393432617,61.74406105041504,49.72717895507813,1.3275261101756273,47.490009947421136,2.2371690076569877,97.21718890249926,False,0.3803460309636848,52.59751663208008,0.6988986741692131,19.472152328491212,0.7333332687417002,49.72717895507813,1.3275261101756273,61.75111111111111,0.27638102166357553,23.432019999999927,0.9179320985780959,68.2724335705036,0.38136973103456523
MALIC ACID,617481.0,O=C(O)CC(O)C(=O)O,134.087,-1.0934,94.83,3,3,50.21319732666016,0.9342050762855562,61.101409408569246,-10.888212081909089,111.3146067352294,20.125732803344725,0.6669975858943936,42.27190872192383,-22.146175918579104,62.397641525268554,58.30561752319336,1.4821871323225515,47.490009947421136,10.815607575772226,105.7956274706145,False,0.351385902694283,50.21319732666016,0.9342050762855562,20.125732803344725,0.6669975858943936,58.30561752319336,1.4821871323225515,58.81677777777778,1.3886459787580774,14.699879999999986,1.1051464366318156,64.35688730158732,1.1170677698794789
"MALIC ACID, L-",97676.0,O=C(O)C[C@H](O)C(=O)O,134.087,-1.0934,94.83,3,3,50.21319732666016,0.9342050762855562,61.101409408569246,-10.888212081909089,111.3146067352294,20.125732803344725,0.6669975858943936,42.27190872192383,-22.146175918579104,62.397641525268554,58.30561752319336,1.4821871323225515,47.490009947421136,10.815607575772226,105.7956274706145,False,0.351385902694283,50.21319732666016,0.9342050762855562,20.125732803344725,0.6669975858943936,58.30561752319336,1.4821871323225515,58.81677777777778,1.3886459787580774,14.699879999999986,1.1051464366318156,64.35688730158732,1.1170677698794789
MALTITOL,585886.0,OC[C@@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,344.3130000000001,-5.761199999999992,200.52999999999997,9,11,54.35560150146485,1.403007346524643,61.101409408569246,-6.7458079071044,115.45701091003409,25.3113525390625,0.8346516067818154,42.27190872192383,-16.96055618286133,67.58326126098633,71.32947235107422,0.798646790653724,47.490009947421136,23.83946240365308,118.81948229849536,False,0.3265584971938377,54.35560150146485,1.403007346524643,25.3113525390625,0.8346516067818154,71.32947235107422,0.798646790653724,59.907999999999994,0.5463185883712908,7.854906666666719,0.5055755271854929,71.23265769841247,0.44903244170008694
MALTOL,118718.0,Cc1occc(=O)c1O,126.11099999999998,0.6538199999999998,50.44,1,3,58.47413177490235,1.4526704174476612,61.101409408569246,-2.6272776336668997,119.5755411834716,25.380013275146485,0.7693309141752429,42.27190872192383,-16.891895446777344,67.65192199707032,43.45162048339843,1.3327840199889522,47.490009947421136,-4.0383894640227,90.94163043081956,False,0.4694625873023017,58.47413177490235,1.4526704174476612,25.380013275146485,0.7693309141752429,43.45162048339843,1.3327840199889522,65.82533333333333,2.060120600569029,21.535186666666615,0.46126687295847063,40.53470777777771,0.5551345341268693
MALTOSE ANHYDROUS,69794.0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,342.297,-5.397199999999993,189.52999999999997,8,11,54.7054084777832,2.173802926157083,61.101409408569246,-6.396000930786045,115.80681788635243,25.02932243347168,0.8065235514976424,42.27190872192383,-17.24258628845215,67.30123115539551,78.36251983642578,1.375141845222306,47.490009947421136,30.87250988900464,125.8525297838469,False,0.234135511451808,54.7054084777832,2.173802926157083,25.02932243347168,0.8065235514976424,78.36251983642578,1.375141845222306,57.661,0.5057397222551001,6.947420000000054,0.19186713527855603,77.11829067099582,0.13490552537807174
MANNITOL,87785.0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,182.172,-3.5854000000000004,121.38,6,6,50.71177368164062,0.8329891767540119,61.101409408569246,-10.389635726928624,111.81318309020986,24.704705047607423,0.7185516109040452,42.27190872192383,-17.567203674316406,66.97661376953126,71.81603546142578,0.8316512255303242,47.490009947421136,24.326025514004648,119.30604540884693,True,0.3663451401914169,50.71177368164062,0.8329891767540119,24.704705047607423,0.7185516109040452,71.81603546142578,0.8316512255303242,55.279666666666664,2.0287796550855126,12.40349333333331,0.7475756911213395,81.5507661111112,0.6805972494725164
MEGLUMINE,6284408.0,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,195.21499999999995,-3.3582999999999994,113.18,6,6,56.04460983276367,0.7198666045636704,61.101409408569246,-5.056799575805577,117.14601924133292,27.28730239868164,0.9523931824277444,42.27190872192383,-14.98460632324219,69.55921112060547,74.95657958984376,0.2672352749862843,47.490009947421136,27.46656964242262,122.44658953726488,False,0.3502051795487713,56.04460983276367,0.7198666045636704,27.28730239868164,0.9523931824277444,74.95657958984376,0.2672352749862843,54.074000000000005,2.3082050746557727,14.50308666666664,0.6303975009115687,79.33980550264558,0.300452171003305
METHIONINE,63683.0,CSCC[C@H](N)C(=O)O,149.215,0.1513999999999998,63.32000000000001,2,3,63.31288375854492,0.6535947264204964,61.101409408569246,2.211474349975674,124.41429316711417,28.239861679077148,0.8585874648200795,42.27190872192383,-14.03204704284668,70.51177040100097,54.884124755859375,1.0368236210659525,47.490009947421136,7.394114808438239,102.3741347032805,True,0.4241633817248226,63.31288375854492,0.6535947264204964,28.239861679077148,0.8585874648200795,54.884124755859375,1.0368236210659525,68.64066666666666,1.1869763640818212,20.405893333333285,1.300403713963029,39.95819111111106,0.10179035449949568
METHYL ETHYL KETONE,78933.0,CCC(C)=O,72.10699999999999,0.9854,17.07,0,1,61.336673736572266,2.7726743582604265,61.101409408569246,0.2352643280030193,122.43808314514152,26.10703468322754,0.6726673475586389,42.27190872192383,-16.16487403869629,68.37894340515138,47.637168884277344,0.7913420659138128,47.490009947421136,0.1471589368562078,95.12717883169849,False,0.4209782418839163,61.336673736572266,2.7726743582604265,26.10703468322754,0.6726673475586389,47.637168884277344,0.7913420659138128,59.952666666666666,2.1419345357773087,25.96031333333322,0.7354778637653724,67.72637238095233,1.0071108966404818
METHYL SALICYLATE,68917759.0,COC(=O)c1ccccc1O,152.14899999999997,1.1787999999999998,46.53,1,3,62.14283828735351,1.942312664214626,61.101409408569246,1.0414288787842665,123.24424769592277,24.59389190673828,0.6742588164908908,42.27190872192383,-17.678016815185547,66.86580062866211,40.22261199951172,0.8208474441645501,47.490009947421136,-7.267397947909416,87.71262194693286,False,0.4520494456923253,62.14283828735351,1.942312664214626,24.59389190673828,0.6742588164908908,40.22261199951172,0.8208474441645501,66.58266666666667,0.5993826453573354,20.569899999999944,0.4883963229454729,35.527266666666684,1.4291061902332363
METHYLPARABEN,99763.0,COC(=O)c1ccc(O)cc1,152.149,1.1788,46.53,1,3,60.82603454589844,1.6808616196774948,61.101409408569246,-0.2753748626708088,121.92744395446768,24.512411499023436,0.8388057914269007,42.27190872192383,-17.759497222900393,66.78432022094727,37.87826309204102,0.8272279285836841,47.490009947421136,-9.61174685538012,85.36827303946215,False,0.4733175781483286,60.82603454589844,1.6808616196774948,24.512411499023436,0.8388057914269007,37.87826309204102,0.8272279285836841,66.58266666666667,0.5993826453573354,20.569899999999944,0.4883963229454729,38.29542444444443,0.7648499869828448
